ID,Type
g__Haliangium;s__Haliangium ochraceum,Microbe
g__Labilithrix;s__Labilithrix luteola,Microbe
g__Corallococcus;s__Corallococcus coralloides,Microbe
g__Myxococcus;s__Myxococcus stipitatus,Microbe
g__Plesiocystis;s__Plesiocystis pacifica,Microbe
g__Chondromyces;s__Chondromyces apiculatus,Microbe
g__Sorangium;s__Sorangium cellulosum,Microbe
g__Sandaracinus;s__Sandaracinus amylolyticus,Microbe
g__Enhygromyxa;s__Enhygromyxa salina,Microbe
g__Vulgatibacter;s__Vulgatibacter incomptus,Microbe
g__Desulfobacca;s__Desulfobacca acetoxidans,Microbe
g__Smithella;s__Smithella sp. ME-1,Microbe
g__Smithella;s__Smithella sp. SCADC,Microbe
g__Smithella;s__Smithella sp. SDB,Microbe
g__Syntrophus;s__Syntrophus aciditrophicus,Microbe
g__Syntrophorhabdus;s__Syntrophorhabdus aromaticivorans,Microbe
g__Candidatus Desulfofervidus;s__Candidatus Desulfofervidus auxilii,Microbe
g__Candidatus Adiutrix;s__Candidatus Adiutrix intracellularis,Microbe
g__Dissulfuribacter;s__Dissulfuribacter thermophilus,Microbe
g__Arcobacter;s__Arcobacter cibarius,Microbe
g__Arcobacter;s__Arcobacter cryaerophilus,Microbe
g__Arcobacter;s__Arcobacter faecis,Microbe
g__Arcobacter;s__Arcobacter skirrowii,Microbe
g__Campylobacter;s__Campylobacter concisus,Microbe
g__Campylobacter;s__Campylobacter corcagiensis,Microbe
g__Campylobacter;s__Campylobacter cuniculorum,Microbe
g__Campylobacter;s__Campylobacter hominis,Microbe
g__Campylobacter;s__Campylobacter hyointestinalis,Microbe
g__Campylobacter;s__Campylobacter peloridis,Microbe
g__Campylobacter;s__Campylobacter rectus,Microbe
g__Campylobacter;s__Campylobacter sp. RM18812,Microbe
g__Campylobacter;s__Campylobacter sp. WBE38,Microbe
g__Campylobacter;s__Campylobacter ureolyticus,Microbe
g__Sulfurospirillum;s__Sulfurospirillum arsenophilum,Microbe
g__Sulfurospirillum;s__Sulfurospirillum halorespirans,Microbe
g__Sulfurospirillum;s__Sulfurospirillum multivorans,Microbe
g__Sulfurospirillum;s__Sulfurospirillum sp. MES,Microbe
g__Sulfurospirillum;s__Sulfurospirillum sp. UCH001,Microbe
g__Helicobacter;s__Helicobacter apodemus,Microbe
g__Helicobacter;s__Helicobacter canadensis,Microbe
g__Helicobacter;s__Helicobacter felis,Microbe
g__Helicobacter;s__Helicobacter fennelliae,Microbe
g__Helicobacter;s__Helicobacter himalayensis,Microbe
g__Helicobacter;s__Helicobacter jaachi,Microbe
g__Helicobacter;s__Helicobacter macacae,Microbe
g__Helicobacter;s__Helicobacter magdeburgensis,Microbe
g__Helicobacter;s__Helicobacter rodentium,Microbe
g__Helicobacter;s__Helicobacter saguini,Microbe
g__Helicobacter;s__Helicobacter sp. CLO-3,Microbe
g__Helicobacter;s__Helicobacter sp. MIT 01-6242,Microbe
g__Helicobacter;s__Helicobacter sp. MIT 05-5294,Microbe
g__Helicobacter;s__Helicobacter sp. MIT 11-5569,Microbe
g__Helicobacter;s__Helicobacter typhlonius,Microbe
g__Sulfuricurvum;s__Sulfuricurvum kujiense,Microbe
g__Sulfurimonas;s__Sulfurimonas hongkongensis,Microbe
g__Sulfurimonas;s__Sulfurimonas sp. RIFOXYD2_FULL_37_8,Microbe
g__Thiovulum;s__Thiovulum sp. ES,Microbe
g__Caminibacter;s__Caminibacter mediatlanticus,Microbe
g__Nitratiruptor;s__Nitratiruptor sp. SB155-2,Microbe
g__Sulfurovum;s__Sulfurovum sp. FS06-10,Microbe
g__Sulfurovum;s__Sulfurovum sp. enrichment culture clone C5,Microbe
g__Acidiferrobacter;s__Acidiferrobacter thiooxydans,Microbe
g__Sulfurifustis;s__Sulfurifustis variabilis,Microbe
g__Aeromonas;s__Aeromonas caviae,Microbe
g__Aeromonas;s__Aeromonas dhakensis,Microbe
g__Aeromonas;s__Aeromonas enteropelogenes,Microbe
g__Aeromonas;s__Aeromonas fluvialis,Microbe
g__Aeromonas;s__Aeromonas piscicola,Microbe
g__Aeromonas;s__Aeromonas sp. ZOR0001,Microbe
g__Aeromonas;s__Aeromonas veronii,Microbe
g__Tolumonas;s__Tolumonas auensis,Microbe
g__Aliiglaciecola;s__Aliiglaciecola lipolytica,Microbe
g__Alishewanella;s__Alishewanella agri,Microbe
g__Alteromonas;s__Alteromonas lipolytica,Microbe
g__Alteromonas;s__Alteromonas macleodii,Microbe
g__Alteromonas;s__Alteromonas mediterranea,Microbe
g__Gayadomonas;s__Gayadomonas joobiniege,Microbe
g__Glaciecola;s__Glaciecola pallidula,Microbe
g__Marinobacter;s__Marinobacter adhaerens,Microbe
g__Marinobacter;s__Marinobacter lipolyticus,Microbe
g__Marinobacter;s__Marinobacter mobilis,Microbe
g__Marinobacter;s__Marinobacter santoriniensis,Microbe
g__Marinobacter;s__Marinobacter segnicrescens,Microbe
g__Marinobacter;s__Marinobacter sp. C1S70,Microbe
g__Marinobacter;s__Marinobacter sp. Hb8,Microbe
g__Paraglaciecola;s__Paraglaciecola mesophila,Microbe
g__Paraglaciecola;s__Paraglaciecola polaris,Microbe
g__Colwellia;s__Colwellia chukchiensis,Microbe
g__Colwellia;s__Colwellia psychrerythraea,Microbe
g__Colwellia;s__Colwellia sp. Phe_37,Microbe
g__Ferrimonas;s__Ferrimonas balearica,Microbe
g__Ferrimonas;s__Ferrimonas marina,Microbe
g__Idiomarina;s__Idiomarina abyssalis,Microbe
g__Idiomarina;s__Idiomarina baltica,Microbe
g__Idiomarina;s__Idiomarina salinarum,Microbe
g__Moritella;s__Moritella dasanensis,Microbe
g__Moritella;s__Moritella sp. JT01,Microbe
g__Pseudoalteromonas;s__Pseudoalteromonas atlantica,Microbe
g__Pseudoalteromonas;s__Pseudoalteromonas luteoviolacea,Microbe
g__Pseudoalteromonas;s__Pseudoalteromonas phenolica,Microbe
g__Pseudoalteromonas;s__Pseudoalteromonas piscicida,Microbe
g__Pseudoalteromonas;s__Pseudoalteromonas rubra,Microbe
g__Pseudoalteromonas;s__Pseudoalteromonas sp. PLSV,Microbe
g__Pseudoalteromonas;s__Pseudoalteromonas tunicata,Microbe
g__Psychromonas;s__Psychromonas arctica,Microbe
g__Psychromonas;s__Psychromonas hadalis,Microbe
g__Shewanella;s__Shewanella amazonensis,Microbe
g__Shewanella;s__Shewanella frigidimarina,Microbe
g__Shewanella;s__Shewanella halifaxensis,Microbe
g__Shewanella;s__Shewanella pealeana,Microbe
g__Shewanella;s__Shewanella sediminis,Microbe
g__Shewanella;s__Shewanella sp. MR-4,Microbe
g__Shewanella;s__Shewanella sp. POL2,Microbe
g__Shewanella;s__Shewanella sp. Sh95,Microbe
g__Shewanella;s__Shewanella sp. cp20,Microbe
g__Candidatus Endobugula;s__Candidatus Endobugula sertula,Microbe
g__Cellvibrio;s__Cellvibrio sp. OA-2007,Microbe
g__Gilvimarinus;s__Gilvimarinus chinensis,Microbe
g__Marinimicrobium;s__Marinimicrobium agarilyticum,Microbe
g__Saccharophagus;s__Saccharophagus degradans,Microbe
g__Teredinibacter;s__Teredinibacter sp. 1162T.S.0a.05,Microbe
g__Teredinibacter;s__Teredinibacter turnerae,Microbe
g__Teredinibacter;s__uncultured Teredinibacter sp.,Microbe
g__Congregibacter;s__Congregibacter litoralis,Microbe
g__Haliea;s__Haliea salexigens,Microbe
g__Luminiphilus;s__Luminiphilus syltensis,Microbe
g__Porticoccus;s__Porticoccus hydrocarbonoclasticus,Microbe
g__Allochromatium;s__Allochromatium warmingii,Microbe
g__Candidatus Tenderia;s__Candidatus Tenderia electrophaga,Microbe
g__Marichromatium;s__Marichromatium gracile,Microbe
g__Marichromatium;s__Marichromatium purpuratum,Microbe
g__Nitrosococcus;s__Nitrosococcus watsonii,Microbe
g__Rheinheimera;s__Rheinheimera baltica,Microbe
g__Rheinheimera;s__Rheinheimera sp. A13L,Microbe
g__Rheinheimera;s__Rheinheimera sp. KL1,Microbe
g__Rheinheimera;s__Rheinheimera sp. SA_1,Microbe
g__Rheinheimera;s__Rheinheimera texasensis,Microbe
g__Thiocapsa;s__Thiocapsa roseopersicina,Microbe
g__Thioflavicoccus;s__Thioflavicoccus mobilis,Microbe
g__Thiorhodococcus;s__Thiorhodococcus drewsii,Microbe
g__Thiorhodovibrio;s__Thiorhodovibrio sp. 970,Microbe
g__Acidihalobacter;s__Acidihalobacter prosperus,Microbe
g__Alkalilimnicola;s__Alkalilimnicola ehrlichii,Microbe
g__Arhodomonas;s__Arhodomonas aquaeolei,Microbe
g__Ectothiorhodospira;s__Ectothiorhodospira magna,Microbe
g__Ectothiorhodospira;s__Ectothiorhodospira sp. PHS-1,Microbe
g__Thioalkalivibrio;s__Thioalkalivibrio sp. ALE9,Microbe
g__Thioalkalivibrio;s__Thioalkalivibrio sp. ALJ15,Microbe
g__Thioalkalivibrio;s__Thioalkalivibrio sp. ALMg13-2,Microbe
g__Thioalkalivibrio;s__Thioalkalivibrio sulfidiphilus,Microbe
g__Thioalkalivibrio;s__Thioalkalivibrio thiocyanodenitrificans,Microbe
g__Halothiobacillus;s__Halothiobacillus neapolitanus,Microbe
g__Wenzhouxiangella;s__Wenzhouxiangella marina,Microbe
g__Citrobacter;s__Citrobacter amalonaticus,Microbe
g__Citrobacter;s__Citrobacter koseri,Microbe
g__Citrobacter;s__Citrobacter rodentium,Microbe
g__Citrobacter;s__Citrobacter sp. 50677481,Microbe
g__Citrobacter;s__Citrobacter sp. AATXR,Microbe
g__Citrobacter;s__Citrobacter sp. BIDMC107,Microbe
g__Citrobacter;s__Citrobacter sp. BIDMC108,Microbe
g__Cronobacter;s__Cronobacter turicensis,Microbe
g__Enterobacter;s__Enterobacter kobei,Microbe
g__Enterobacter;s__Enterobacter sp. Bisph2,Microbe
g__Enterobacter;s__Enterobacter sp. MGH 23,Microbe
g__Escherichia;s__Escherichia sp. 3_2_53FAA,Microbe
g__Klebsiella;s__Klebsiella michiganensis,Microbe
g__Klebsiella;s__Klebsiella quasipneumoniae,Microbe
g__Klebsiella;s__Klebsiella sp. 10982,Microbe
g__Klebsiella;s__Klebsiella sp. 5758,Microbe
g__Klebsiella;s__Klebsiella sp. NFIX36,Microbe
g__Kosakonia;s__Kosakonia oryziphila,Microbe
g__Kosakonia;s__Kosakonia radicincitans,Microbe
g__Mangrovibacter;s__Mangrovibacter sp. MP23,Microbe
g__Shigella;s__Shigella boydii,Microbe
g__Trabulsiella;s__Trabulsiella guamensis,Microbe
g__Trabulsiella;s__Trabulsiella odontotermitis,Microbe
g__Erwinia;s__Erwinia oleae,Microbe
g__Erwinia;s__Erwinia persicina,Microbe
g__Erwinia;s__Erwinia sp. Leaf53,Microbe
g__Erwinia;s__Erwinia teleogrylli,Microbe
g__Pantoea;s__Pantoea sp. PSNIH1,Microbe
g__Pantoea;s__Pantoea sp. PSNIH2,Microbe
g__Pantoea;s__Pantoea vagans,Microbe
g__Phaseolibacter;s__Phaseolibacter flectens,Microbe
g__Edwardsiella;s__Edwardsiella tarda,Microbe
g__Obesumbacterium;s__Obesumbacterium proteus,Microbe
g__Morganella;s__Morganella morganii,Microbe
g__Photorhabdus;s__Photorhabdus asymbiotica,Microbe
g__Photorhabdus;s__Photorhabdus temperata,Microbe
g__Proteus;s__Proteus hauseri,Microbe
g__Proteus;s__Proteus mirabilis,Microbe
g__Proteus;s__Proteus vulgaris,Microbe
g__Providencia;s__Providencia rettgeri,Microbe
g__Dickeya;s__Dickeya paradisiaca,Microbe
g__Dickeya;s__Dickeya sp. NCPPB 569,Microbe
g__Pectobacterium;s__Pectobacterium carotovorum,Microbe
g__Pectobacterium;s__Pectobacterium parmentieri,Microbe
g__Pectobacterium;s__Pectobacterium wasabiae,Microbe
g__Sodalis;s__Sodalis praecaptivus,Microbe
g__Plesiomonas;s__Plesiomonas shigelloides,Microbe
g__Rouxiella;s__Rouxiella chamberiensis,Microbe
g__Serratia;s__Serratia marcescens,Microbe
g__Serratia;s__Serratia plymuthica,Microbe
g__Serratia;s__Serratia proteamaculans,Microbe
g__Serratia;s__Serratia sp. Ag1,Microbe
g__Serratia;s__Serratia sp. Leaf51,Microbe
g__Yersinia;s__Yersinia aldovae,Microbe
g__Yersinia;s__Yersinia enterocolitica,Microbe
g__Yersinia;s__Yersinia frederiksenii,Microbe
g__Yersinia;s__Yersinia intermedia,Microbe
g__Yersinia;s__Yersinia similis,Microbe
g__Coxiella;s__Coxiella burnetii,Microbe
g__Coxiella;s__Coxiella sp. DG_40,Microbe
g__Coxiella;s__Coxiella sp. RIFCSPHIGHO2_12_FULL_42_15,Microbe
g__Legionella;s__Legionella drozanskii,Microbe
g__Legionella;s__Legionella fallonii,Microbe
g__Legionella;s__Legionella hackeliae,Microbe
g__Legionella;s__Legionella londiniensis,Microbe
g__Legionella;s__Legionella shakespearei,Microbe
g__Legionella;s__Legionella steelei,Microbe
g__Methylobacter;s__Methylobacter sp. BBA5.1,Microbe
g__Methylobacter;s__Methylobacter tundripaludum,Microbe
g__Methylocaldum;s__Methylocaldum szegediense,Microbe
g__Methyloglobulus;s__Methyloglobulus morosus,Microbe
g__Methylomarinum;s__Methylomarinum vadi,Microbe
g__Methylomicrobium;s__Methylomicrobium alcaliphilum,Microbe
g__Methylomonas;s__Methylomonas koyamae,Microbe
g__Methylomonas;s__Methylomonas lenta,Microbe
g__Methylomonas;s__Methylomonas methanica,Microbe
g__Methylomonas;s__Methylomonas sp. LWB,Microbe
g__Polycyclovorans;s__Polycyclovorans algicola,Microbe
g__Alcanivorax;s__Alcanivorax hongdengensis,Microbe
g__Alcanivorax;s__Alcanivorax sp. HI0013,Microbe
g__Alcanivorax;s__Alcanivorax sp. KX64203,Microbe
g__Kangiella;s__Kangiella koreensis,Microbe
g__Endozoicomonas;s__Endozoicomonas atrinae,Microbe
g__Endozoicomonas;s__Endozoicomonas numazuensis,Microbe
g__Hahella;s__Hahella chejuensis,Microbe
g__Hahella;s__Hahella ganghwensis,Microbe
g__Cobetia;s__Cobetia crustatorum,Microbe
g__Cobetia;s__Cobetia sp. UCD-24C,Microbe
g__Halomonas;s__Halomonas anticariensis,Microbe
g__Halomonas;s__Halomonas boliviensis,Microbe
g__Halomonas;s__Halomonas daqingensis,Microbe
g__Halomonas;s__Halomonas elongata,Microbe
g__Halomonas;s__Halomonas gudaonensis,Microbe
g__Halomonas;s__Halomonas huangheensis,Microbe
g__Halomonas;s__Halomonas salina,Microbe
g__Halomonas;s__Halomonas smyrnensis,Microbe
g__Halomonas;s__Halomonas sp. HAL1,Microbe
g__Halomonas;s__Halomonas sp. KO116,Microbe
g__Halotalea;s__Halotalea alkalilenta,Microbe
g__Kushneria;s__Kushneria sp. YCWA18,Microbe
g__Amphritea;s__Amphritea japonica,Microbe
g__Marinobacterium;s__Marinobacterium litorale,Microbe
g__Marinobacterium;s__Marinobacterium sp. AK27,Microbe
g__Marinobacterium;s__Marinobacterium sp. ST58-10,Microbe
g__Marinomonas;s__Marinomonas sp. S3726,Microbe
g__Marinomonas;s__Marinomonas spartinae,Microbe
g__Marinospirillum;s__Marinospirillum insulare,Microbe
g__Neptunomonas;s__Neptunomonas antarctica,Microbe
g__Neptunomonas;s__Neptunomonas japonica,Microbe
g__Oceanospirillum;s__Oceanospirillum beijerinckii,Microbe
g__Oleispira;s__Oleispira antarctica,Microbe
g__Candidatus Schmidhempelia;s__Candidatus Schmidhempelia bombi,Microbe
g__Actinobacillus;s__Actinobacillus capsulatus,Microbe
g__Actinobacillus;s__Actinobacillus pleuropneumoniae,Microbe
g__Aggregatibacter;s__Aggregatibacter actinomycetemcomitans,Microbe
g__Aggregatibacter;s__Aggregatibacter segnis,Microbe
g__Basfia;s__[Mannheimia] succiniciproducens,Microbe
g__Gallibacterium;s__Gallibacterium genomosp. 1,Microbe
g__Haemophilus;s__Haemophilus pittmaniae,Microbe
g__Haemophilus;s__Haemophilus sp. HMSC066D03,Microbe
g__Haemophilus;s__Haemophilus sp. oral taxon 851,Microbe
g__Mannheimia;s__Mannheimia haemolytica,Microbe
g__Mannheimia;s__Mannheimia varigena,Microbe
g__Necropsobacter;s__Necropsobacter rosorum,Microbe
g__Pasteurella;s__Pasteurella dagmatis,Microbe
g__Pasteurella;s__[Pasteurella] pneumotropica,Microbe
g__Acinetobacter;s__Acinetobacter calcoaceticus,Microbe
g__Acinetobacter;s__Acinetobacter guillouiae,Microbe
g__Acinetobacter;s__Acinetobacter haemolyticus,Microbe
g__Acinetobacter;s__Acinetobacter kookii,Microbe
g__Acinetobacter;s__Acinetobacter lwoffii,Microbe
g__Acinetobacter;s__Acinetobacter nosocomialis,Microbe
g__Acinetobacter;s__Acinetobacter qingfengensis,Microbe
g__Acinetobacter;s__Acinetobacter radioresistens,Microbe
g__Acinetobacter;s__Acinetobacter sp. AG1,Microbe
g__Acinetobacter;s__Acinetobacter sp. ANC 3862,Microbe
g__Acinetobacter;s__Acinetobacter sp. ANC 3929,Microbe
g__Acinetobacter;s__Acinetobacter sp. CAG:196,Microbe
g__Acinetobacter;s__Acinetobacter sp. CIP 64.2,Microbe
g__Acinetobacter;s__Acinetobacter sp. HR7,Microbe
g__Acinetobacter;s__Acinetobacter sp. MN12,Microbe
g__Acinetobacter;s__Acinetobacter sp. NIPH 2168,Microbe
g__Acinetobacter;s__Acinetobacter sp. TGL-Y2,Microbe
g__Acinetobacter;s__Acinetobacter sp. WCHA34,Microbe
g__Acinetobacter;s__Acinetobacter tjernbergiae,Microbe
g__Acinetobacter;s__Acinetobacter towneri,Microbe
g__Acinetobacter;s__Acinetobacter ursingii,Microbe
g__Acinetobacter;s__Acinetobacter venetianus,Microbe
g__Alkanindiges;s__Alkanindiges illinoisensis,Microbe
g__Moraxella;s__Moraxella atlantae,Microbe
g__Moraxella;s__Moraxella bovoculi,Microbe
g__Moraxella;s__Moraxella catarrhalis,Microbe
g__Moraxella;s__Moraxella ovis,Microbe
g__Psychrobacter;s__Psychrobacter alimentarius,Microbe
g__Psychrobacter;s__Psychrobacter phenylpyruvicus,Microbe
g__Psychrobacter;s__Psychrobacter sp. G,Microbe
g__Psychrobacter;s__Psychrobacter sp. P11G3,Microbe
g__Azotobacter;s__Azotobacter beijerinckii,Microbe
g__Azotobacter;s__Azotobacter chroococcum,Microbe
g__Pseudomonas;s__Pseudomonas amygdali,Microbe
g__Pseudomonas;s__Pseudomonas antarctica,Microbe
g__Pseudomonas;s__Pseudomonas avellanae,Microbe
g__Pseudomonas;s__Pseudomonas azotoformans,Microbe
g__Pseudomonas;s__Pseudomonas cichorii,Microbe
g__Pseudomonas;s__Pseudomonas citronellolis,Microbe
g__Pseudomonas;s__Pseudomonas coronafaciens,Microbe
g__Pseudomonas;s__Pseudomonas flexibilis,Microbe
g__Pseudomonas;s__Pseudomonas fuscovaginae,Microbe
g__Pseudomonas;s__Pseudomonas indica,Microbe
g__Pseudomonas;s__Pseudomonas lutea,Microbe
g__Pseudomonas;s__Pseudomonas mandelii,Microbe
g__Pseudomonas;s__Pseudomonas panipatensis,Microbe
g__Pseudomonas;s__Pseudomonas pelagia,Microbe
g__Pseudomonas;s__Pseudomonas psychrotolerans,Microbe
g__Pseudomonas;s__Pseudomonas sabulinigri,Microbe
g__Pseudomonas;s__Pseudomonas salomonii,Microbe
g__Pseudomonas;s__Pseudomonas savastanoi,Microbe
g__Pseudomonas;s__Pseudomonas sp. 22 E 5,Microbe
g__Pseudomonas;s__Pseudomonas sp. 250J,Microbe
g__Pseudomonas;s__Pseudomonas sp. A3(2016),Microbe
g__Pseudomonas;s__Pseudomonas sp. AAC,Microbe
g__Pseudomonas;s__Pseudomonas sp. BMS12,Microbe
g__Pseudomonas;s__Pseudomonas sp. G5(2012),Microbe
g__Pseudomonas;s__Pseudomonas sp. GM41(2012),Microbe
g__Pseudomonas;s__Pseudomonas sp. HPB0071,Microbe
g__Pseudomonas;s__Pseudomonas sp. LFM046,Microbe
g__Pseudomonas;s__Pseudomonas sp. ML96,Microbe
g__Pseudomonas;s__Pseudomonas sp. NBRC 111124,Microbe
g__Pseudomonas;s__Pseudomonas sp. NBRC 111134,Microbe
g__Pseudomonas;s__Pseudomonas sp. NBRC 111136,Microbe
g__Pseudomonas;s__Pseudomonas sp. NFACC56-3,Microbe
g__Pseudomonas;s__Pseudomonas sp. P482,Microbe
g__Pseudomonas;s__Pseudomonas sp. RIT-PI-r,Microbe
g__Pseudomonas;s__Pseudomonas sp. Root401,Microbe
g__Pseudomonas;s__Pseudomonas sp. S9,Microbe
g__Pseudomonas;s__Pseudomonas sp. WCS358,Microbe
g__Pseudomonas;s__Pseudomonas stutzeri,Microbe
g__Pseudomonas;s__Pseudomonas thermotolerans,Microbe
g__Pseudomonas;s__Pseudomonas vancouverensis,Microbe
g__Pseudomonas;s__Pseudomonas weihenstephanensis,Microbe
g__Pseudomonas;s__Pseudomonas xanthomarina,Microbe
g__Pseudomonas;s__Pseudomonas xinjiangensis,Microbe
g__Pseudomonas;s__uncultured Pseudomonas sp.,Microbe
g__Salinisphaera;s__Salinisphaera hydrothermalis,Microbe
g__Allofrancisella;s__Allofrancisella guangzhouensis,Microbe
g__Methylophaga;s__Methylophaga aminisulfidivorans,Microbe
g__Piscirickettsia;s__Piscirickettsia sp. Y2,Microbe
g__Thioalkalimicrobium;s__Thioalkalimicrobium cyclicum,Microbe
g__Thiomicrospira;s__Thiomicrospira arctica,Microbe
g__Thiomicrospira;s__Thiomicrospira crunogena,Microbe
g__Thiomicrospira;s__Thiomicrospira sp. Milos-T1,Microbe
g__Achromatium;s__Achromatium sp. WMS2,Microbe
g__Achromatium;s__Candidatus Achromatium palustre,Microbe
g__Leucothrix;s__Leucothrix mucor,Microbe
g__Thiothrix;s__Thiothrix caldifontis,Microbe
g__Thiothrix;s__Thiothrix flexilis,Microbe
g__Thiothrix;s__Thiothrix lacustris,Microbe
g__Thiothrix;s__Thiothrix nivea,Microbe
g__Fangia;s__Fangia hongkongensis,Microbe
g__Candidatus Competibacter;s__Candidatus Competibacter denitrificans,Microbe
g__Alkalimonas;s__Alkalimonas amylolytica,Microbe
g__Ignatzschineria;s__Ignatzschineria larvae,Microbe
g__Thiohalorhabdus;s__Thiohalorhabdus denitrificans,Microbe
g__Aliivibrio;s__Aliivibrio salmonicida,Microbe
g__Aliivibrio;s__Aliivibrio wodanis,Microbe
g__Photobacterium;s__Photobacterium angustum,Microbe
g__Photobacterium;s__Photobacterium aphoticum,Microbe
g__Photobacterium;s__Photobacterium aquae,Microbe
g__Photobacterium;s__Photobacterium damselae,Microbe
g__Photobacterium;s__Photobacterium halotolerans,Microbe
g__Photobacterium;s__Photobacterium iliopiscarium,Microbe
g__Photobacterium;s__Photobacterium phosphoreum,Microbe
g__Photobacterium;s__Photobacterium profundum,Microbe
g__Photobacterium;s__Photobacterium sanctipauli,Microbe
g__Photobacterium;s__Photobacterium swingsii,Microbe
g__Salinivibrio;s__Salinivibrio socompensis,Microbe
g__Vibrio;s__Vibrio anguillarum,Microbe
g__Vibrio;s__Vibrio breoganii,Microbe
g__Vibrio;s__Vibrio campbellii,Microbe
g__Vibrio;s__Vibrio crassostreae,Microbe
g__Vibrio;s__Vibrio ezurae,Microbe
g__Vibrio;s__Vibrio fluvialis,Microbe
g__Vibrio;s__Vibrio furnissii,Microbe
g__Vibrio;s__Vibrio genomosp. F10,Microbe
g__Vibrio;s__Vibrio harveyi,Microbe
g__Vibrio;s__Vibrio hepatarius,Microbe
g__Vibrio;s__Vibrio hyugaensis,Microbe
g__Vibrio;s__Vibrio ishigakensis,Microbe
g__Vibrio;s__Vibrio maritimus,Microbe
g__Vibrio;s__Vibrio metoecus,Microbe
g__Vibrio;s__Vibrio mytili,Microbe
g__Vibrio;s__Vibrio owensii,Microbe
g__Vibrio;s__Vibrio pacinii,Microbe
g__Vibrio;s__Vibrio renipiscarius,Microbe
g__Vibrio;s__Vibrio rhizosphaerae,Microbe
g__Vibrio;s__Vibrio scophthalmi,Microbe
g__Vibrio;s__Vibrio sp. ECSMB14105,Microbe
g__Vibrio;s__Vibrio sp. MEBiC08052,Microbe
g__Vibrio;s__Vibrio tasmaniensis,Microbe
